"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "h"
1827, 3.749999999999862e+00, 1.500000000000000e+01, -3.263768371313897e-01, -6.527536742627794e-01, -1.103764021304058e-05, 0.000000000000000e+00, 0.000000000000000e+00
1828, 3.779999999999862e+00, 1.500000000000000e+01, -3.261345792827889e-01, -6.522691585655778e-01, -1.153092806046035e-05, 0.000000000000000e+00, 0.000000000000000e+00
1829, 3.809999999999862e+00, 1.500000000000000e+01, -3.257674922488071e-01, -6.515349844976143e-01, -1.169726273932011e-05, 0.000000000000000e+00, 0.000000000000000e+00
1830, 3.839999999999862e+00, 1.500000000000000e+01, -3.253386554811627e-01, -6.506773109623254e-01, -1.136182447109595e-05, 0.000000000000000e+00, 0.000000000000000e+00
1831, 3.869999999999862e+00, 1.500000000000000e+01, -3.251495724587866e-01, -6.502991449175732e-01, -1.119479619512721e-05, 0.000000000000000e+00, 0.000000000000000e+00
1832, 3.899999999999861e+00, 1.500000000000000e+01, -3.252115680882585e-01, -6.504231361765169e-01, -1.120058807922834e-05, 0.000000000000000e+00, 0.000000000000000e+00
1833, 3.929999999999861e+00, 1.500000000000000e+01, -3.249037333848043e-01, -6.498074667696087e-01, -1.134945003896909e-05, 0.000000000000000e+00, 0.000000000000000e+00
1834, 3.959999999999861e+00, 1.500000000000000e+01, -3.243400680288899e-01, -6.486801360577797e-01, -1.160039600281147e-05, 0.000000000000000e+00, 0.000000000000000e+00
1835, 3.989999999999861e+00, 1.500000000000000e+01, -3.239087617065653e-01, -6.478175234131306e-01, -1.148087125630252e-05, 0.000000000000000e+00, 0.000000000000000e+00
1836, 4.019999999999861e+00, 1.500000000000000e+01, -3.236324123621550e-01, -6.472648247243099e-01, -1.131253114640373e-05, 0.000000000000000e+00, 0.000000000000000e+00
1837, 4.049999999999861e+00, 1.500000000000000e+01, -3.234405747509170e-01, -6.468811495018341e-01, -1.134195784620394e-05, 0.000000000000000e+00, 0.000000000000000e+00
1838, 4.079999999999862e+00, 1.500000000000000e+01, -3.231971945545482e-01, -6.463943891090963e-01, -1.168894547277091e-05, 0.000000000000000e+00, 0.000000000000000e+00
1839, 4.109999999999862e+00, 1.500000000000000e+01, -3.228924274155535e-01, -6.457848548311069e-01, -1.194294844715867e-05, 0.000000000000000e+00, 0.000000000000000e+00
1840, 4.139999999999862e+00, 1.500000000000000e+01, -3.225785218205882e-01, -6.451570436411763e-01, -1.153524233720609e-05, 0.000000000000000e+00, 0.000000000000000e+00
1841, 4.169999999999862e+00, 1.500000000000000e+01, -3.223986453615944e-01, -6.447972907231888e-01, -1.119720891495365e-05, 0.000000000000000e+00, 0.000000000000000e+00
1842, 4.199999999999863e+00, 1.500000000000000e+01, -3.222449260874716e-01, -6.444898521749431e-01, -1.118921110930284e-05, 0.000000000000000e+00, 0.000000000000000e+00
1843, 4.229999999999863e+00, 1.500000000000000e+01, -3.219715268363950e-01, -6.439430536727899e-01, -1.136712724891988e-05, 0.000000000000000e+00, 0.000000000000000e+00
1844, 4.259999999999863e+00, 1.500000000000000e+01, -3.216308246790989e-01, -6.432616493581979e-01, -1.167256420035874e-05, 0.000000000000000e+00, 0.000000000000000e+00
1845, 4.289999999999863e+00, 1.500000000000000e+01, -3.212576057115419e-01, -6.425152114230839e-01, -1.206440411564064e-05, 0.000000000000000e+00, 0.000000000000000e+00
1846, 4.319999999999864e+00, 1.500000000000000e+01, -3.212241136113950e-01, -6.424482272227899e-01, -1.189538259156784e-05, 0.000000000000000e+00, 0.000000000000000e+00
1847, 4.349999999999864e+00, 1.500000000000000e+01, -3.211612296966962e-01, -6.423224593933924e-01, -1.170559580986897e-05, 0.000000000000000e+00, 0.000000000000000e+00
1848, 4.379999999999864e+00, 1.500000000000000e+01, -3.209499545067214e-01, -6.418999090134428e-01, -1.201345087704170e-05, 0.000000000000000e+00, 0.000000000000000e+00
1849, 4.409999999999864e+00, 1.500000000000000e+01, -3.204887571307677e-01, -6.409775142615354e-01, -1.233124315818876e-05, 0.000000000000000e+00, 0.000000000000000e+00
1850, 4.439999999999864e+00, 1.500000000000000e+01, -3.201476786030808e-01, -6.402953572061616e-01, -1.199923555199828e-05, 0.000000000000000e+00, 0.000000000000000e+00
1851, 4.469999999999865e+00, 1.500000000000000e+01, -3.199447323895704e-01, -6.398894647791408e-01, -1.153780604876699e-05, 0.000000000000000e+00, 0.000000000000000e+00
1852, 4.499999999999865e+00, 1.500000000000000e+01, -3.198992325423062e-01, -6.397984650846125e-01, -1.142162502167765e-05, 0.000000000000000e+00, 0.000000000000000e+00
1853, 4.529999999999865e+00, 1.500000000000000e+01, -3.197581422313679e-01, -6.395162844627359e-01, -1.161431235141180e-05, 0.000000000000000e+00, 0.000000000000000e+00
1854, 4.559999999999865e+00, 1.500000000000000e+01, -3.193508633321078e-01, -6.387017266642155e-01, -1.218714586170606e-05, 0.000000000000000e+00, 0.000000000000000e+00
1855, 4.589999999999866e+00, 1.500000000000000e+01, -3.188148484320811e-01, -6.376296968641623e-01, -1.280441926568264e-05, 0.000000000000000e+00, 0.000000000000000e+00
1856, 4.619999999999866e+00, 1.500000000000000e+01, -3.186316471420771e-01, -6.372632942841543e-01, -1.246879387194737e-05, 0.000000000000000e+00, 0.000000000000000e+00
1857, 4.649999999999866e+00, 1.500000000000000e+01, -3.185157080901609e-01, -6.370314161803218e-01, -1.188350619807949e-05, 0.000000000000000e+00, 0.000000000000000e+00
1858, 4.679999999999866e+00, 1.500000000000000e+01, -3.185319123445911e-01, -6.370638246891822e-01, -1.187585064107660e-05, 0.000000000000000e+00, 0.000000000000000e+00
1859, 4.709999999999867e+00, 1.500000000000000e+01, -3.184099500499238e-01, -6.368199000998477e-01, -1.197477933544759e-05, 0.000000000000000e+00, 0.000000000000000e+00
1860, 4.739999999999867e+00, 1.500000000000000e+01, -3.182058428762353e-01, -6.364116857524706e-01, -1.169186945243568e-05, 0.000000000000000e+00, 0.000000000000000e+00
1861, 4.769999999999867e+00, 1.500000000000000e+01, -3.181839598997865e-01, -6.363679197995731e-01, -1.146041533394736e-05, 0.000000000000000e+00, 0.000000000000000e+00
1862, 4.799999999999867e+00, 1.500000000000000e+01, -3.179995629385699e-01, -6.359991258771398e-01, -1.144349344592650e-05, 0.000000000000000e+00, 0.000000000000000e+00
1863, 4.829999999999868e+00, 1.500000000000000e+01, -3.177089726204430e-01, -6.354179452408859e-01, -1.163228159717789e-05, 0.000000000000000e+00, 0.000000000000000e+00
1864, 4.859999999999868e+00, 1.500000000000000e+01, -3.173696566737794e-01, -6.347393133475587e-01, -1.194496918950790e-05, 0.000000000000000e+00, 0.000000000000000e+00
1865, 4.889999999999868e+00, 1.500000000000000e+01, -3.170079317741694e-01, -6.340158635483387e-01, -1.235206100099301e-05, 0.000000000000000e+00, 0.000000000000000e+00
1866, 4.919999999999868e+00, 1.500000000000000e+01, -3.169785299852705e-01, -6.339570599705411e-01, -1.218951255643105e-05, 0.000000000000000e+00, 0.000000000000000e+00
1867, 4.949999999999869e+00, 1.500000000000000e+01, -3.169017709085525e-01, -6.338035418171051e-01, -1.200255832136535e-05, 0.000000000000000e+00, 0.000000000000000e+00
1868, 4.979999999999869e+00, 1.500000000000000e+01, -3.166120491732042e-01, -6.332240983464085e-01, -1.245440761410290e-05, 0.000000000000000e+00, 0.000000000000000e+00
1869, 5.009999999999869e+00, 1.500000000000000e+01, -3.162429143040426e-01, -6.324858286080851e-01, -1.278279954091372e-05, 0.000000000000000e+00, 0.000000000000000e+00
1870, 5.039999999999869e+00, 1.500000000000000e+01, -3.158626705665780e-01, -6.317253411331559e-01, -1.226218135142659e-05, 0.000000000000000e+00, 0.000000000000000e+00
1871, 5.069999999999870e+00, 1.500000000000000e+01, -3.156671786030220e-01, -6.313343572060439e-01, -1.173751053381215e-05, 0.000000000000000e+00, 0.000000000000000e+00
1872, 5.099999999999870e+00, 1.500000000000000e+01, -3.156220521326072e-01, -6.312441042652145e-01, -1.158583743939503e-05, 0.000000000000000e+00, 0.000000000000000e+00
1873, 5.129999999999870e+00, 1.500000000000000e+01, -3.155243442565949e-01, -6.310486885131898e-01, -1.174925107254324e-05, 0.000000000000000e+00, 0.000000000000000e+00
1874, 5.159999999999870e+00, 1.500000000000000e+01, -3.151408860978431e-01, -6.302817721956863e-01, -1.227738366318820e-05, 0.000000000000000e+00, 0.000000000000000e+00
1875, 5.189999999999871e+00, 1.500000000000000e+01, -3.146288337716903e-01, -6.292576675433805e-01, -1.291175994864431e-05, 0.000000000000000e+00, 0.000000000000000e+00
1876, 5.219999999999871e+00, 1.500000000000000e+01, -3.145015000254633e-01, -6.290030000509266e-01, -1.264620859496523e-05, 0.000000000000000e+00, 0.000000000000000e+00
1877, 5.249999999999871e+00, 1.500000000000000e+01, -3.143194128700238e-01, -6.286388257400476e-01, -1.218208506254136e-05, 0.000000000000000e+00, 0.000000000000000e+00
1878, 5.279999999999871e+00, 1.500000000000000e+01, -3.141104140872893e-01, -6.282208281745787e-01, -1.245497450688399e-05, 0.000000000000000e+00, 0.000000000000000e+00
1879, 5.309999999999872e+00, 1.500000000000000e+01, -3.138071280604059e-01, -6.276142561208118e-01, -1.277961591783716e-05, 0.000000000000000e+00, 0.000000000000000e+00
1880, 5.339999999999872e+00, 1.500000000000000e+01, -3.134925317244245e-01, -6.269850634488490e-01, -1.250015733229152e-05, 0.000000000000000e+00, 0.000000000000000e+00
1881, 5.369999999999872e+00, 1.500000000000000e+01, -3.131704298377986e-01, -6.263408596755973e-01, -1.245520343298512e-05, 0.000000000000000e+00, 0.000000000000000e+00
1882, 5.399999999999872e+00, 1.500000000000000e+01, -3.127486379253506e-01, -6.254972758507013e-01, -1.265717786697531e-05, 0.000000000000000e+00, 0.000000000000000e+00
1883, 5.429999999999873e+00, 1.500000000000000e+01, -3.125738554644049e-01, -6.251477109288097e-01, -1.223667019112443e-05, 0.000000000000000e+00, 0.000000000000000e+00
1884, 5.459999999999873e+00, 1.500000000000000e+01, -3.125378411407282e-01, -6.250756822814564e-01, -1.173437700419578e-05, 0.000000000000000e+00, 0.000000000000000e+00
1885, 5.489999999999873e+00, 1.500000000000000e+01, -3.126460643212740e-01, -6.252921286425480e-01, -1.174285219093939e-05, 0.000000000000000e+00, 0.000000000000000e+00
1886, 5.519999999999873e+00, 1.500000000000000e+01, -3.126400709117330e-01, -6.252801418234659e-01, -1.202996377191114e-05, 0.000000000000000e+00, 0.000000000000000e+00
1887, 5.549999999999874e+00, 1.500000000000000e+01, -3.125527209814556e-01, -6.251054419629113e-01, -1.208183224780185e-05, 0.000000000000000e+00, 0.000000000000000e+00
